"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3240000","324000001020200004","20200703","","03","폐업","0002","폐업","20221012","","","","02-478-2208","0","","서울특별시 강동구 길동 402-10 102호","서울특별시 강동구 천호대로191길 6, 102호 (길동)","05350","양지가축동물병원","2022-11-30 10:10:01","U","2021-11-02 00:02:00.0","","212700.316125213","448138.401469213","","","","",""
"3040000","304000001020110003","20110719","","03","폐업","0002","폐업","20170728","","","","461-0079","44.45","","서울특별시 광진구 자양동 855번지 ","서울특별시 광진구 능동로 18 (자양동)","05096","반디동물병원","2017-07-28 17:47:13","I","2018-08-31 23:59:59.0","","205945.98820137     ","447862.351973505    ","동물병원","","","000",""
"3040000","304000001019950003","19950622","","03","폐업","0002","폐업","20140409","","","","457-0231","36.3","","서울특별시 광진구 자양동 616-38번지 ","서울특별시 광진구 뚝섬로 619 (자양동)","05063","펫프라자동물병원","2014-04-09 17:26:52","I","2018-08-31 23:59:59.0","","206875.368330849    ","447806.898720865    ","동물병원","","","000",""
"3040000","304000001019980001","19981103","","03","폐업","0002","폐업","20040302","","","","","0","","서울특별시 광진구 군자동 363-4   번지 ","","","우대종합동물병원","2004-03-03 09:41:34","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3010000","301000001020040002","20040514","","03","폐업","0002","폐업","20200601","","","","2237-7533","517.93","","서울특별시 중구 신당동 422-1번지 청화빌딩 ","서울특별시 중구 동호로 204, 청화빌딩 1층 (신당동)","04607","차지우동물병원","2020-06-01 11:09:26","U","2020-06-04 02:40:00.0","","200809.914617529    ","450438.308878994    ","동물병원","","","000","0"
"3010000","301000001020050001","20050303","","03","폐업","0002","폐업","20060403","","","","2235-1533","210","","서울특별시 중구 신당동 422-1   번지 청화빌딩 지하1층 ","","","행복한둥지동물병원","2006-04-03 17:50:02","I","2018-08-31 23:59:59.0","","","","동물병원","","","000","0"
"3010000","301000001019750001","19750930","","03","폐업","0002","폐업","20040117","","","","2238-6306","0","","서울특별시 중구 신당동 370-58번지 ","서울특별시 중구 다산로 145-1 (신당동)","","문화동물병원","2004-01-17 13:45:12","I","2018-08-31 23:59:59.0","","200951.442477229    ","450512.123299752    ","동물병원","","","000","0"
"3010000","301000001020190003","2019-04-01","","01","영업/정상","0000","정상","","","","","02-2232-9702","144","","서울특별시 중구 신당동 353-130","서울특별시 중구 다산로 83-1, 3층 (신당동)","04599","애니컴 메디컬센터","2023-05-25 14:49:30","U","2022-12-04 22:07:00.0","","200640.466334248","449978.493556843","","","","",""
"3010000","301000001020210001","2021-11-17","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 중구 신당동 855 신당 파인힐 하나유보라","서울특별시 중구 왕십리로 407, B1-1호 (신당동, 신당 파인힐 하나유보라)","04580","24시SD동물영상의료센터","2023-08-22 07:48:15","U","2022-12-07 22:04:00.0","","202131.747052459","451330.482879118","","","","",""
"3010000","301000001020190006","2019-08-01","","01","영업/정상","0000","정상","","","","","02-6965-7502","0","","서울특별시 중구 을지로5가 133-1 뉴천지관광호텔","서울특별시 중구 을지로38길 20, 뉴천지관광호텔 2층 (을지로5가)","04561","헬릭스동물심장수술센터","2023-06-19 18:21:07","U","2022-12-05 22:01:00.0","","200225.983119633","451511.262755282","","","","",""
"3010000","301000001020110002","2011-06-30","","01","영업/정상","0000","정상","","","","","02-393-7588","0","","서울특별시 중구 만리동2가 273 서울역센트럴자이","서울특별시 중구 만리재로 175, 지하1층 401-1호 (만리동2가, 서울역센트럴자이)","04500","백슬동물병원","2023-07-19 15:33:51","U","2022-12-06 22:01:00.0","","196697.116895888","450217.095147509","","","","",""
"3010000","301000001020130001","20130925","","03","폐업","0002","폐업","20190630","","","","070-8868-7585","0","","서울특별시 중구 황학동 2545번지 롯데캐슬베네치아 ","서울특별시 중구 청계천로 400, 지하2층 (황학동, 롯데캐슬베네치아)","04572","웰니스 클리닉(청계천점)","2019-06-20 13:54:09","U","2019-06-22 02:40:00.0","","201823.908977364    ","452076.818664092    ","동물병원","","","000","0"
"3010000","301000001020150001","20150204","","03","폐업","0002","폐업","20200114","","","","02-2237-7582","117.26","","서울특별시 중구 신당동 844번지 남산타운 ","서울특별시 중구 다산로 32, 스포츠센터동 106-2호 (신당동, 남산타운)","04595","그녀의 동물병원","2020-01-14 14:05:40","U","2020-01-16 02:40:00.0","","200750.455125653    ","449638.824308081    ","동물병원","","","000","0"
"3010000","301000001020160001","20160104","","03","폐업","0002","폐업","20180904","","","","02-742-6021","14.96","","서울특별시 중구 신당동 432-90번지 ","서울특별시 중구 동호로11길 32, 1층 (신당동)","04598","올댓동물병원","2018-09-05 11:37:26","U","2018-09-05 23:59:59.0","","200738.834781589    ","450184.310751221    ","동물병원","","","000","0"
"3010000","301000001020190002","20190327","","03","폐업","0002","폐업","20200120","","","","02-2210-2539","223.6","","서울특별시 중구 신당동 309-50번지 한국양봉농협 본점 ","서울특별시 중구 다산로 178, 한국양봉농협 본점 5층 (신당동)","04589","한국양봉농협 동물병원","2020-01-20 11:34:15","U","2020-01-22 02:40:00.0","","201116.224334562    ","450780.455992585    ","동물병원","","","L00","0"
"3010000","301000001019980001","19981207","","03","폐업","0002","폐업","20080103","","","","2263-8388","0","","서울특별시 중구 충무로5가 76-2번지 ","서울특별시 중구 퇴계로 238 (충무로5가)","","동국동물병원","2008-01-03 13:11:04","I","2018-08-31 23:59:59.0","","199768.512299332    ","451071.022960139    ","동물병원","","","000","0"
"3010000","301000001020000001","20000526","","03","폐업","0002","폐업","20040520","","","","2234-7582","0","","서울특별시 중구 신당동 36-93번지 ","","","푸른약수동물병원","2004-05-20 09:08:28","I","2018-08-31 23:59:59.0","","","","동물병원","","","000","0"
"3010000","301000001020000003","20020830","","03","폐업","0002","폐업","20090803","","","","2231-9388","0","","서울특별시 중구 신당동 294-63번지 ","","","청구동물병원","2009-08-03 16:54:51","I","2018-08-31 23:59:59.0","","201237.771149599    ","450865.521834035    ","동물병원","","","000","0"
"3010000","301000001020030001","20030117","","03","폐업","0002","폐업","20040726","","","","","1003.67","","서울특별시 중구 충무로4가 95-1 일우빌딩 202호 ","","","제일동물병원","2021-12-13 10:42:55","U","2021-12-15 02:40:00.0","","","","동물병원","","","000","0"
"3010000","301000001020030002","20030905","","03","폐업","0002","폐업","20060315","","","","02-2266-7156","1394.05","","서울특별시 중구 필동2가 37-10  번지 구인빌딩 1층 ","","","Zoo동물병원","2006-03-15 13:23:26","I","2018-08-31 23:59:59.0","","","","동물병원","","","000","0"
"3020000","302000001020060001","20060113","","03","폐업","0002","폐업","20150515","","","","797-5300","49.42","","서울특별시 용산구 이촌동 300-26번지 한강맨션 21동106-1호 ","서울특별시 용산구 이촌로 248, 21동106-1호 (이촌동, 한강맨션)","04426","이촌종합동물병원","2015-05-18 11:42:04","I","2018-08-31 23:59:59.0","","197622.545093474    ","446384.74301469     ","동물병원","","","000",""
"3020000","302000001020060002","20060824","","03","폐업","0002","폐업","20070126","","","","790-2344","32.04","","서울특별시 용산구 이촌동 301-162번지 현대상가 라동 102호","","","칼리스동물병원","2007-01-26 10:29:32","I","2018-08-31 23:59:59.0","","198375.194937662    ","446272.36306167     ","동물병원","","","000",""
"3020000","302000001020070001","20070111","","03","폐업","0002","폐업","20100721","","","","796-5008","13.75","","서울특별시 용산구 이태원동 226-7번지 불럭 ","서울특별시 용산구 회나무로 43 (이태원동,불럭)","","갤러리동물병원","2010-07-21 17:28:08","I","2018-08-31 23:59:59.0","","199165.360853386    ","448621.237751287    ","동물병원","","","000",""
"3020000","302000001019760001","20021223","","03","폐업","0002","폐업","20191029","","","","754-4978","1","","서울특별시 용산구 후암동 216번지 ","서울특별시 용산구 후암로 13-2 (후암동)","04335","이수의과의원","2019-10-29 15:00:45","U","2019-10-31 02:40:00.0","","197975.336329713    ","449440.48569012     ","동물병원","","","000",""
"3020000","302000001020020001","20021223","","03","폐업","0002","폐업","20050624","","","","792-7602","1","","서울특별시 용산구 이태원동 21-1   번지 ","","","청화동물병원","2005-06-24 10:58:25","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3020000","302000001020110001","20110126","","01","영업/정상","0000","정상","","","","","713-0053","32.4","","서울특별시 용산구 원효로1가 133-3번지 리첸시아 용산 A동 106호","서울특별시 용산구 백범로 341, A동 지상1층 106호 (원효로1가, 리첸시아 용산)","04315","엉클장동물병원","2019-03-06 14:03:47","U","2019-03-08 02:40:00.0","","197045.849468346    ","448447.558967085    ","동물병원","","","000",""
"3020000","302000001020050005","20051104","","01","영업/정상","0000","정상","","","","","795-2184","36.19","","서울특별시 용산구 한남동 653-26번지 ","서울특별시 용산구 대사관로 32 (한남동)","04403","펫토이동물병원","2019-03-06 14:01:27","U","2019-03-08 02:40:00.0","","200079.108817319    ","447917.947059496    ","동물병원","","","000",""
"3020000","302000001020020002","20021223","","01","영업/정상","0000","정상","","","","","778-7582","51.4","","서울특별시 용산구 후암동 63-1번지 지상1층 ","서울특별시 용산구 후암로 51, 지상1층 (후암동)","04325","남산동물병원","2019-03-06 13:57:29","U","2019-03-08 02:40:00.0","","197907.242547187    ","449803.89961095     ","동물병원","","","000",""
"3020000","302000001020020003","20021223","","01","영업/정상","0000","정상","","","","","711-4527","0","","서울특별시 용산구 효창동 70-11번지 ","서울특별시 용산구 백범로 293 (효창동)","04317","효창동물병원","2019-03-06 13:57:51","U","2019-03-08 02:40:00.0","","196561.891893717    ","448563.455747747    ","동물병원","","","000",""
"3020000","302000001020190001","20190419","","01","영업/정상","0000","정상","","","","","02-719-8275","","","서울특별시 용산구 청파동2가 90-20번지 지상1층 ","서울특별시 용산구 청파로47길 16, 지상1층 (청파동2가)","04309","원스동물병원","2019-04-19 14:08:57","I","2019-04-21 02:20:27.0","","197234.131475852    ","449191.560826572    ","동물병원","","","000",""
"3020000","302000001020210001","20210423","","01","영업/정상","0000","정상","","","","","02-6956-2280","148.05","","서울특별시 용산구 한남동 737-4 1층 ","서울특별시 용산구 이태원로 227, 1층 (한남동)","04349","더벳한남동물병원","2021-04-30 10:09:23","U","2021-05-02 02:40:00.0","","199826.53279484     ","448157.316168152    ","동물병원","","","000",""
"3020000","302000001020020004","20021223","","01","영업/정상","0000","정상","","","","","749-6750","0","","서울특별시 용산구 보광동 259-1번지 용호빌딩 202호, 203호 ","서울특별시 용산구 보광로 46, 용호빌딩 지상2층 202,203호 (보광동)","04414","21세기동물병원","2019-03-06 13:58:52","U","2019-03-08 02:40:00.0","","199860.819809374    ","447348.10086997     ","동물병원","","","000",""
"3020000","302000001020020006","20021227","","01","영업/정상","0000","정상","","","","","793-9230","0","","서울특별시 용산구 한남동 642-4번지 ","서울특별시 용산구 대사관로24길 28 (한남동)","04402","한남동물병원","2019-03-06 13:59:08","U","2019-03-08 02:40:00.0","","200396.764625983    ","447797.339727884    ","동물병원","","","000",""
"3020000","302000001020020009","20021227","","01","영업/정상","0000","정상","","","","","3273-0075","0","","서울특별시 용산구 원효로2가 84-10번지 신영빌딩 ","서울특별시 용산구 원효로 171, 신영빌딩 (원효로2가)","04364","열린동물종합병원","2019-03-06 13:59:29","U","2019-03-08 02:40:00.0","","196549.89584221     ","448153.524398611    ","동물병원","","","000",""
"3020000","302000001020110002","20110131","","01","영업/정상","0000","정상","","","","","3275-0079","52.63","","서울특별시 용산구 효창동 79-1번지 지상1층 ","서울특별시 용산구 백범로 285, 지상1층 (효창동)","04318","펫동물병원","2019-03-06 14:04:56","U","2019-03-08 02:40:00.0","","196490.844311727    ","448594.448927151    ","동물병원","","","000",""
