"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"121000130","잠원성당","일반차로","22206","37.5134700000","127.0069650000","미설치  "
"121000131","뉴코아아울렛","일반차로","22207","37.5092090000","127.0077590000","미설치  "
"121000132","신반포자이아파트","일반차로","22208","37.5094760000","127.0080010000","설치   "
"121000135","고속터미널","일반차로","22211","37.5062640000","127.0093530000","미설치  "
"121000136","서울지방조달청.서울성모병원","일반차로","22212","37.4992600000","127.0039340000","미설치  "
"121000137","센트럴시티","일반차로","22213","37.5035530000","127.0063400000","미설치  "
"121000138","서울지방조달청.서울성모병원","일반차로","22214","37.5006760000","127.0040920000","미설치  "
"121000139","서울성모병원","일반차로","22215","37.5026750000","127.0053950000","미설치  "
"121000140","서래마을","일반차로","22216","37.4999280000","126.9985350000","미설치  "
"121000141","서초구민체육센터.심산문화센터","일반차로","22217","37.4979610000","126.9910970000","미설치  "
"121000142","반포미도아파트앞","일반차로","22218","37.5017020000","127.0115830000","미설치  "
"121000143","고속터미널경부선","일반차로","22219","37.5065110000","127.0067860000","미설치  "
"121000144","고속터미널호남선","일반차로","22220","37.5053520000","127.0030790000","설치   "
"121000145","삼호아파트","일반차로","22221","37.4966340000","126.9878060000","설치   "
"121000146","방배사이길","일반차로","22222","37.4933280000","126.9902770000","미설치  "
"121000147","방배동삼호아파트","일반차로","22223","37.4965300000","126.9882450000","미설치  "
"121000148","가야메디컬센터","일반차로","22224","37.4933920000","126.9898750000","설치   "
"121000149","이수교","일반차로","22225","37.4966200000","126.9833190000","설치   "
"121000152","방배동신동아아파트","가로변전일","22228","37.4823080000","127.0017000000","미설치  "
"121000153","방배역.방배서리풀이편한세상","일반차로","22229","37.4835880000","126.9964700000","설치   "
"121000154","내방역2번출구","일반차로","22230","37.4867750000","126.9943840000","설치   "
"121000155","내방역","일반차로","22231","37.4866230000","126.9940950000","설치   "
"121000156","방배1동주민센터.방배아크로타워","일반차로","22232","37.4834490000","126.9961460000","설치   "
"121000157","지하철2호선방배역","가로변시간","22233","37.4813520000","126.9967120000","설치   "
"121000158","서울교통공사","일반차로","22234","37.4767110000","126.9861650000","미설치  "
"121000159","종로교회","일반차로","22235","37.4786420000","126.9890960000","설치   "
"121000160","대우효령아파트","일반차로","22236","37.4802040000","126.9933660000","설치   "
"121000161","이수중학교","일반차로","22237","37.4809100000","126.9930510000","미설치  "
"121000162","방배브라운가아파트","일반차로","22238","37.4840630000","126.9910190000","설치   "
"121000165","사당역","일반차로","22241","37.4790030000","126.9820900000","설치   "
"121000166","사당역3번출구","가로변시간","22242","37.4750790000","126.9820180000","설치   "
"121000167","전원마을.남태령역2번출구","일반차로","22243","37.4654940000","126.9883140000","미설치  "
"121000168","경남임광아파트","일반차로","22244","37.4772000000","127.0006320000","설치   "
"121000169","방배그랑자이아파트","일반차로","22245","37.4772540000","127.0002830000","미설치  "
"121000170","서울지방법무사회","일반차로","22246","37.4800400000","126.9987550000","설치   "
"121000171","현대멤피스2차아파트","일반차로","22247","37.4798140000","126.9984450000","미설치  "
"121000172","신동아아파트앞","가로변시간","22248","37.4820050000","127.0018920000","미설치  "
"121000173","방배역.백석예술대학교","가로변시간","22249","37.4810380000","126.9967630000","설치   "
"121000174","방배동대우효령아파트앞","일반차로","22250","37.4801670000","126.9940930000","미설치  "
"121000175","종로교회앞","일반차로","22251","37.4780950000","126.9887160000","미설치  "
"121000176","서울교통공사","일반차로","22252","37.4763260000","126.9864140000","설치   "
"121000177","방배동래미안아트힐.국립국악원","일반차로","22253","37.4775030000","127.0063020000","미설치  "
"121000178","방배그랑자이아파트","일반차로","22254","37.4748190000","127.0008920000","설치   "
"121000179","성뒤마을.교육연수원","일반차로","22255","37.4737470000","126.9946330000","설치   "
"121000181","대항병원.연세사랑병원","일반차로","22257","37.4756420000","126.9871070000","미설치  "
"121000182","대항병원.연세사랑병원","일반차로","22258","37.4753870000","126.9867650000","미설치  "
"121000183","방배동래미안타워.동덕여중고","일반차로","22259","37.4742880000","126.9906560000","미설치  "
"121000184","성뒤마을.교육연수원","일반차로","22260","37.4733950000","126.9971460000","미설치  "
"121000185","방배그랑자이아파트","일반차로","22261","37.4747740000","127.0016640000","미설치  "
"121000186","방배동래미안아트힐.국립국악원","일반차로","22262","37.4772750000","127.0068450000","설치   "
"121000187","서문여고입구","일반차로","22263","37.4902380000","126.9871530000","미설치  "
"121000188","방배동고개","일반차로","22264","37.4867530000","126.9893070000","미설치  "
"121000192","방배열린문화센터(방배4동주민센터)","일반차로","22268","37.4905050000","126.9920620000","미설치  "
"121000193","방배열린문화센터(방배4동주민센터)","일반차로","22269","37.4906180000","126.9916060000","미설치  "
"121000194","양재역.양재1동민원분소","가로변시간","22270","37.4847690000","127.0374190000","설치   "
"121000195","양재노인종합복지관","일반차로","22271","37.4833240000","127.0421050000","설치   "
"121000196","블랙야크양재사옥","일반차로","22272","37.4801410000","127.0411740000","설치   "
"121000197","현대빌라.에코맘코리아","일반차로","22273","37.4761400000","127.0356380000","미설치  "
"121000198","현대빌라.에코맘코리아","일반차로","22274","37.4763030000","127.0360920000","설치   "
"121000199","우성아파트.양재초등학교","일반차로","22275","37.4745720000","127.0318280000","설치   "
"121000200","우성아파트.양재초등학교","일반차로","22276","37.4746680000","127.0327530000","설치   "
"121000201","코오롱아파트.양재1동주민센터","일반차로","22277","37.4723550000","127.0281900000","설치   "
"121000202","우면코오롱아파트","일반차로","22278","37.4720370000","127.0280950000","설치   "
"121000203","우면주공아파트.우면한라아파트","일반차로","22279","37.4707120000","127.0256890000","설치   "
"121000204","우면주공아파트.양재1동주민센터","일반차로","22280","37.4707820000","127.0261430000","미설치  "
"121000205","서울시품질시험소한국교원단체총연합회","일반차로","22281","37.4674330000","127.0280060000","설치   "
"121000206","서울시품질시험소한국교원단체총연합회","일반차로","22282","37.4674470000","127.0283840000","설치   "
"121000207","네이처힐3.4단지","일반차로","22283","37.4653520000","127.0261430000","설치   "
"121000208","성촌마을입구","일반차로","22284","37.4653570000","127.0249630000","미설치  "
"121000209","송동마을.서초힐스아파트","일반차로","22285","37.4590300000","127.0179070000","미설치  "
"121000210","송동마을.서초힐스아파트","일반차로","22286","37.4585030000","127.0178420000","미설치  "
"121000211","식유촌우면성당.서초호반써밋","일반차로","22287","37.4574380000","127.0127200000","미설치  "
"121000212","식유촌우면성당.서초호반써밋","일반차로","22288","37.4572390000","127.0142950000","미설치  "
"121000213","양재역","일반차로","22289","37.4836860000","127.0347100000","설치   "
"121000214","양재역","일반차로","22290","37.4834270000","127.0354930000","설치   "
"121000215","일동제약사거리","일반차로","22291","37.4789310000","127.0382950000","미설치  "
"121000216","일동제약사거리","일반차로","22292","37.4795630000","127.0386050000","미설치  "
"121000217","양재2동주민센터.양재꽃시장","가로변시간","22293","37.4695860000","127.0394640000","미설치  "
"121000218","매헌시민의숲","가로변시간","22294","37.4731350000","127.0383530000","설치   "
"121000219","언남고교","가로변전일","22295","37.4732800000","127.0389280000","미설치  "
"121000220","매헌시민의숲.양재꽃시장","가로변시간","22296","37.4708670000","127.0383600000","설치   "
"121000221","매헌시민의숲.양재꽃시장","가로변전일","22297","37.4712550000","127.0390430000","설치   "
"121000222","AT센터.양재꽃시장","가로변시간","22298","37.4687070000","127.0396550000","설치   "
"121000223","양곡도매시장","일반차로","22299","37.4603420000","127.0351970000","미설치  "
"121000224","양곡도매시장","일반차로","22300","37.4600230000","127.0352520000","미설치  "
"121000225","하나로마트.코트라","일반차로","22301","37.4638410000","127.0444480000","미설치  "
"121000226","코트라","일반차로","22302","37.4648670000","127.0442730000","미설치  "
"121000227","구룡사앞","일반차로","22303","37.4702100000","127.0488480000","미설치  "
"121000228","구룡사","일반차로","22304","37.4740220000","127.0481320000","미설치  "
"121000229","구룡사입구","일반차로","22305","37.4721030000","127.0502370000","미설치  "
"121000230","동원산업앞","일반차로","22306","37.4766470000","127.0453960000","미설치  "
"121000231","언남고포이성당앞","일반차로","22307","37.4720330000","127.0458260000","설치   "
"121000232","양재119안전센터앞","일반차로","22308","37.4694960000","127.0412480000","미설치  "
"121000233","소방서앞","일반차로","22309","37.4699310000","127.0417270000","설치   "
"121000234","꽃마을","일반차로","22310","37.4606330000","127.0463640000","미설치  "
"121000235","꽃마을","일반차로","22311","37.4604310000","127.0465820000","미설치  "
"121000236","개나리골입구","일반차로","22312","37.4574410000","127.0476270000","미설치  "
"121000237","개나리골입구","일반차로","22313","37.4572840000","127.0480260000","미설치  "
"121000238","새원마을","일반차로","22314","37.4542910000","127.0507080000","미설치  "
"121000239","새원마을","일반차로","22315","37.4544760000","127.0507920000","설치   "
"121000240","본마을","일반차로","22316","37.4532630000","127.0511850000","설치   "
